id,priors_count,is_recid,sex_Female,sex_Male,age_cat_25 - 45,age_cat_Greater than 45,age_cat_Less than 25,race_African-American,race_Asian,race_Caucasian,race_Hispanic,race_Native American,race_Other
4859.0,1,1,False,True,True,False,False,True,False,False,False,False,False
4860.0,1,1,False,True,True,False,False,True,False,False,False,False,False
4861.0,1,1,False,True,True,False,False,True,False,False,False,False,False
4862.0,1,1,False,True,True,False,False,True,False,False,False,False,False
4863.0,0,0,False,True,False,True,False,False,False,True,False,False,False
4864.0,1,0,False,True,True,False,False,True,False,False,False,False,False
4865.0,0,1,False,True,False,False,True,False,False,True,False,False,False
4866.0,0,1,False,True,False,False,True,False,False,True,False,False,False
4867.0,0,1,False,True,False,False,True,False,False,True,False,False,False
4868.0,0,1,False,True,False,False,True,False,False,True,False,False,False
4869.0,1,0,False,True,True,False,False,True,False,False,False,False,False
4870.0,1,0,False,True,True,False,False,True,False,False,False,False,False
4871.0,6,0,True,False,False,False,True,True,False,False,False,False,False
4872.0,6,0,True,False,False,False,True,True,False,False,False,False,False
4873.0,8,0,True,False,True,False,False,False,False,True,False,False,False
4876.0,0,0,False,True,True,False,False,False,False,True,False,False,False
4877.0,1,0,False,True,False,True,False,False,False,False,False,False,True
4878.0,0,0,True,False,False,True,False,False,False,True,False,False,False
4879.0,1,0,False,True,True,False,False,False,False,True,False,False,False
4880.0,1,0,False,True,True,False,False,False,False,True,False,False,False
4881.0,6,0,False,True,True,False,False,True,False,False,False,False,False
4882.0,0,0,False,True,True,False,False,False,False,False,False,False,True
4883.0,1,1,False,True,False,True,False,False,False,True,False,False,False
4884.0,1,1,False,True,False,True,False,False,False,True,False,False,False
4885.0,1,1,False,True,False,True,False,False,False,True,False,False,False
4886.0,1,1,False,True,False,True,False,False,False,True,False,False,False
4887.0,1,1,False,True,False,True,False,False,False,True,False,False,False
4888.0,1,1,False,True,False,True,False,False,False,True,False,False,False
4889.0,1,1,False,True,False,True,False,False,False,True,False,False,False
4890.0,5,0,False,True,True,False,False,True,False,False,False,False,False
4891.0,0,0,False,True,True,False,False,True,False,False,False,False,False
4892.0,0,0,False,True,True,False,False,True,False,False,False,False,False
4893.0,0,0,False,True,False,False,True,True,False,False,False,False,False
4895.0,0,0,False,True,False,False,True,False,False,True,False,False,False
4896.0,1,0,False,True,True,False,False,True,False,False,False,False,False
4897.0,9,0,False,True,False,True,False,False,False,True,False,False,False
4898.0,0,0,False,True,True,False,False,True,False,False,False,False,False
4899.0,1,0,False,True,False,True,False,False,False,False,True,False,False
4900.0,2,0,False,True,True,False,False,True,False,False,False,False,False
4903.0,0,1,False,True,True,False,False,True,False,False,False,False,False
4904.0,0,1,False,True,True,False,False,True,False,False,False,False,False
4905.0,0,1,False,True,True,False,False,True,False,False,False,False,False
4906.0,0,1,False,True,True,False,False,True,False,False,False,False,False
4907.0,1,0,False,True,True,False,False,True,False,False,False,False,False
4908.0,0,0,False,True,True,False,False,False,False,True,False,False,False
4909.0,1,1,False,True,False,False,True,False,False,True,False,False,False
4910.0,3,0,False,True,True,False,False,False,False,False,True,False,False
4911.0,3,0,False,True,True,False,False,False,False,False,True,False,False
4912.0,3,0,False,True,True,False,False,False,False,False,True,False,False
4913.0,3,0,False,True,True,False,False,False,False,False,True,False,False
4914.0,3,0,False,True,True,False,False,False,False,False,True,False,False
4916.0,4,0,False,True,False,False,True,True,False,False,False,False,False
4917.0,4,0,False,True,False,False,True,True,False,False,False,False,False
4918.0,4,1,False,True,True,False,False,True,False,False,False,False,False
4919.0,4,1,False,True,True,False,False,True,False,False,False,False,False
4920.0,3,1,False,True,False,True,False,False,False,True,False,False,False
4921.0,3,1,False,True,False,True,False,False,False,True,False,False,False
4922.0,0,0,False,True,True,False,False,False,False,False,False,True,False
4923.0,1,0,True,False,True,False,False,False,False,True,False,False,False
4924.0,0,0,False,True,False,True,False,True,False,False,False,False,False
4925.0,2,1,True,False,False,False,True,False,False,False,False,False,True
4926.0,2,1,True,False,False,False,True,False,False,False,False,False,True
4927.0,8,1,False,True,False,True,False,True,False,False,False,False,False
4928.0,1,0,False,True,True,False,False,False,False,True,False,False,False
4929.0,5,1,False,True,True,False,False,True,False,False,False,False,False
4930.0,5,1,False,True,True,False,False,True,False,False,False,False,False
4931.0,5,1,False,True,True,False,False,True,False,False,False,False,False
4932.0,5,1,False,True,True,False,False,True,False,False,False,False,False
4933.0,5,1,False,True,True,False,False,True,False,False,False,False,False
4934.0,1,0,True,False,False,True,False,True,False,False,False,False,False
4935.0,2,0,False,True,False,False,True,False,False,False,True,False,False
4936.0,9,0,False,True,True,False,False,True,False,False,False,False,False
4937.0,9,0,False,True,True,False,False,True,False,False,False,False,False
4938.0,1,0,False,True,True,False,False,True,False,False,False,False,False
4939.0,0,0,False,True,True,False,False,False,False,False,True,False,False
4940.0,5,1,False,True,False,True,False,True,False,False,False,False,False
4941.0,5,1,False,True,False,True,False,True,False,False,False,False,False
4942.0,5,1,False,True,False,True,False,True,False,False,False,False,False
4943.0,5,1,False,True,False,True,False,True,False,False,False,False,False
4944.0,5,1,False,True,False,True,False,True,False,False,False,False,False
4945.0,0,0,True,False,True,False,False,False,False,True,False,False,False
4946.0,5,0,False,True,False,True,False,True,False,False,False,False,False
4947.0,0,1,False,True,False,True,False,False,False,True,False,False,False
4948.0,0,0,False,True,True,False,False,True,False,False,False,False,False
4949.0,26,0,False,True,True,False,False,False,False,True,False,False,False
4950.0,26,0,False,True,True,False,False,False,False,True,False,False,False
4951.0,2,0,False,True,False,True,False,False,False,True,False,False,False
4952.0,2,0,False,True,False,True,False,False,False,True,False,False,False
4953.0,0,0,False,True,False,True,False,False,False,True,False,False,False
4954.0,0,0,False,True,False,True,False,False,False,True,False,False,False
4955.0,4,1,False,True,False,True,False,True,False,False,False,False,False
4956.0,4,1,False,True,False,True,False,True,False,False,False,False,False
4957.0,4,1,False,True,False,True,False,True,False,False,False,False,False
4958.0,4,1,False,True,False,True,False,True,False,False,False,False,False
4959.0,0,0,True,False,True,False,False,True,False,False,False,False,False
4960.0,2,1,False,True,False,False,True,False,False,False,True,False,False
4961.0,2,1,False,True,False,False,True,False,False,False,True,False,False
4962.0,2,1,False,True,False,False,True,False,False,False,True,False,False
4963.0,0,0,False,True,True,False,False,True,False,False,False,False,False
4964.0,16,1,False,True,False,True,False,True,False,False,False,False,False
4965.0,16,1,False,True,False,True,False,True,False,False,False,False,False
4966.0,16,1,False,True,False,True,False,True,False,False,False,False,False
4967.0,0,0,False,True,False,False,True,False,False,False,False,False,True
4968.0,21,1,False,True,True,False,False,True,False,False,False,False,False
4969.0,21,1,False,True,True,False,False,True,False,False,False,False,False
4970.0,21,1,False,True,True,False,False,True,False,False,False,False,False
4971.0,0,0,True,False,False,False,True,False,False,False,True,False,False
4972.0,14,0,False,True,False,True,False,False,False,True,False,False,False
4973.0,4,0,True,False,True,False,False,True,False,False,False,False,False
4975.0,10,0,False,True,False,True,False,True,False,False,False,False,False
4976.0,1,0,False,True,True,False,False,True,False,False,False,False,False
4977.0,8,1,False,True,True,False,False,True,False,False,False,False,False
4978.0,8,1,False,True,True,False,False,True,False,False,False,False,False
4979.0,8,1,False,True,True,False,False,True,False,False,False,False,False
4980.0,8,1,False,True,True,False,False,True,False,False,False,False,False
4981.0,1,0,False,True,False,False,True,True,False,False,False,False,False
4984.0,1,1,False,True,True,False,False,False,False,True,False,False,False
4985.0,8,0,False,True,False,True,False,False,False,False,True,False,False
4986.0,0,0,False,True,False,True,False,False,False,True,False,False,False
4988.0,0,0,False,True,True,False,False,False,False,True,False,False,False
4989.0,0,0,False,True,True,False,False,False,False,False,True,False,False
4990.0,1,1,False,True,False,False,True,True,False,False,False,False,False
4991.0,1,1,False,True,False,False,True,True,False,False,False,False,False
4992.0,1,1,False,True,False,True,False,False,False,True,False,False,False
4993.0,1,1,False,True,False,True,False,False,False,True,False,False,False
4994.0,4,0,False,True,True,False,False,False,False,True,False,False,False
4995.0,1,0,False,True,True,False,False,False,False,False,False,False,True
4997.0,0,1,False,True,False,True,False,False,False,True,False,False,False
4998.0,2,0,False,True,False,True,False,True,False,False,False,False,False
4999.0,2,0,False,True,False,True,False,True,False,False,False,False,False
5000.0,2,0,False,True,False,True,False,True,False,False,False,False,False
5001.0,2,0,False,True,False,True,False,True,False,False,False,False,False
5002.0,11,1,True,False,True,False,False,True,False,False,False,False,False
5003.0,11,1,True,False,True,False,False,True,False,False,False,False,False
5004.0,11,1,True,False,True,False,False,True,False,False,False,False,False
5005.0,4,0,False,True,True,False,False,True,False,False,False,False,False
5006.0,14,1,False,True,True,False,False,True,False,False,False,False,False
5007.0,14,1,False,True,True,False,False,True,False,False,False,False,False
5008.0,14,1,False,True,True,False,False,True,False,False,False,False,False
5009.0,14,1,False,True,True,False,False,True,False,False,False,False,False
5010.0,0,0,True,False,True,False,False,True,False,False,False,False,False
5011.0,2,0,False,True,True,False,False,True,False,False,False,False,False
5012.0,3,0,False,True,False,True,False,False,False,True,False,False,False
5013.0,3,0,False,True,False,True,False,False,False,True,False,False,False
5014.0,3,0,False,True,False,True,False,False,False,True,False,False,False
5015.0,5,1,False,True,False,True,False,True,False,False,False,False,False
5016.0,5,1,False,True,False,True,False,True,False,False,False,False,False
5017.0,5,1,False,True,False,True,False,True,False,False,False,False,False
5018.0,5,1,False,True,False,True,False,True,False,False,False,False,False
5019.0,0,0,True,False,False,True,False,False,False,True,False,False,False
5020.0,0,1,False,True,True,False,False,True,False,False,False,False,False
5021.0,12,0,False,True,True,False,False,True,False,False,False,False,False
5022.0,12,0,False,True,True,False,False,True,False,False,False,False,False
5023.0,7,1,False,True,True,False,False,False,False,True,False,False,False
5024.0,7,1,False,True,True,False,False,False,False,True,False,False,False
5025.0,7,1,False,True,True,False,False,False,False,True,False,False,False
5026.0,7,1,False,True,True,False,False,False,False,True,False,False,False
5027.0,8,0,False,True,True,False,False,True,False,False,False,False,False
5028.0,8,0,False,True,True,False,False,True,False,False,False,False,False
5029.0,8,0,False,True,True,False,False,True,False,False,False,False,False
5030.0,8,0,False,True,True,False,False,True,False,False,False,False,False
5031.0,8,0,False,True,True,False,False,True,False,False,False,False,False
5032.0,5,1,False,True,True,False,False,False,False,False,False,False,True
5033.0,5,1,False,True,True,False,False,False,False,False,False,False,True
5034.0,1,0,True,False,True,False,False,True,False,False,False,False,False
5035.0,4,0,False,True,True,False,False,False,False,True,False,False,False
5036.0,0,0,True,False,True,False,False,True,False,False,False,False,False
5037.0,1,0,False,True,False,False,True,False,False,False,True,False,False
5038.0,7,0,True,False,False,True,False,False,False,True,False,False,False
5039.0,7,0,True,False,False,True,False,False,False,True,False,False,False
5040.0,1,1,False,True,True,False,False,False,False,True,False,False,False
5041.0,1,1,False,True,True,False,False,False,False,True,False,False,False
5042.0,1,0,False,True,False,True,False,True,False,False,False,False,False
5043.0,0,1,False,True,True,False,False,False,False,True,False,False,False
5044.0,4,0,True,False,True,False,False,True,False,False,False,False,False
5045.0,3,0,False,True,True,False,False,True,False,False,False,False,False
5046.0,3,0,False,True,True,False,False,True,False,False,False,False,False
5047.0,3,0,False,True,True,False,False,True,False,False,False,False,False
5048.0,3,0,False,True,True,False,False,True,False,False,False,False,False
5049.0,5,0,False,True,False,True,False,True,False,False,False,False,False
5050.0,7,0,False,True,False,True,False,True,False,False,False,False,False
5051.0,7,0,False,True,False,True,False,True,False,False,False,False,False
5052.0,7,0,False,True,False,True,False,True,False,False,False,False,False
5053.0,4,0,False,True,True,False,False,True,False,False,False,False,False
5054.0,4,0,False,True,True,False,False,True,False,False,False,False,False
5055.0,0,0,False,True,True,False,False,False,False,False,True,False,False
5056.0,0,0,True,False,False,True,False,True,False,False,False,False,False
5058.0,3,0,False,True,False,False,True,True,False,False,False,False,False
5059.0,3,0,False,True,False,False,True,True,False,False,False,False,False
5060.0,3,0,False,True,False,False,True,True,False,False,False,False,False
5061.0,0,0,False,True,False,True,False,True,False,False,False,False,False
5062.0,1,0,False,True,True,False,False,False,False,True,False,False,False
5063.0,2,0,False,True,True,False,False,True,False,False,False,False,False
5064.0,0,0,False,True,True,False,False,False,False,True,False,False,False
5065.0,5,0,False,True,False,True,False,True,False,False,False,False,False
5066.0,5,0,False,True,False,True,False,True,False,False,False,False,False
5067.0,0,0,False,True,True,False,False,True,False,False,False,False,False
5068.0,4,1,False,True,True,False,False,True,False,False,False,False,False
5069.0,4,1,False,True,True,False,False,True,False,False,False,False,False
5070.0,4,1,False,True,True,False,False,True,False,False,False,False,False
5071.0,4,1,False,True,True,False,False,True,False,False,False,False,False
5072.0,0,1,False,True,True,False,False,True,False,False,False,False,False
5073.0,0,1,False,True,True,False,False,True,False,False,False,False,False
5074.0,1,0,False,True,True,False,False,True,False,False,False,False,False
5075.0,1,0,False,True,True,False,False,True,False,False,False,False,False
5076.0,1,0,True,False,True,False,False,False,False,True,False,False,False
5077.0,1,0,True,False,False,False,True,True,False,False,False,False,False
5078.0,1,0,True,False,True,False,False,True,False,False,False,False,False
5079.0,0,0,True,False,False,True,False,True,False,False,False,False,False
5080.0,1,0,False,True,True,False,False,False,False,True,False,False,False
5082.0,1,0,True,False,True,False,False,True,False,False,False,False,False
5083.0,1,0,True,False,True,False,False,True,False,False,False,False,False
5084.0,13,1,False,True,True,False,False,True,False,False,False,False,False
5085.0,13,1,False,True,True,False,False,True,False,False,False,False,False
5086.0,13,1,False,True,True,False,False,True,False,False,False,False,False
5087.0,9,0,False,True,True,False,False,True,False,False,False,False,False
5088.0,9,0,False,True,True,False,False,True,False,False,False,False,False
5089.0,1,0,False,True,True,False,False,False,False,True,False,False,False
5090.0,0,0,True,False,True,False,False,True,False,False,False,False,False
5091.0,4,1,True,False,True,False,False,True,False,False,False,False,False
5092.0,4,1,True,False,True,False,False,True,False,False,False,False,False
5093.0,1,0,True,False,True,False,False,True,False,False,False,False,False
5094.0,0,0,False,True,False,False,True,False,False,False,False,False,True
5095.0,0,0,False,True,True,False,False,False,False,True,False,False,False
5096.0,5,0,False,True,False,True,False,False,False,True,False,False,False
5097.0,5,0,False,True,False,True,False,False,False,True,False,False,False
5098.0,5,0,False,True,False,True,False,False,False,True,False,False,False
5099.0,1,0,False,True,False,True,False,False,False,True,False,False,False
5100.0,0,0,False,True,False,True,False,False,False,True,False,False,False
5101.0,1,0,True,False,True,False,False,False,False,True,False,False,False
5102.0,0,0,False,True,True,False,False,True,False,False,False,False,False
5103.0,3,0,False,True,False,True,False,True,False,False,False,False,False
5104.0,3,1,False,True,True,False,False,True,False,False,False,False,False
5105.0,3,0,False,True,False,True,False,False,False,True,False,False,False
5106.0,9,0,False,True,True,False,False,True,False,False,False,False,False
5107.0,7,0,True,False,False,True,False,True,False,False,False,False,False
5108.0,0,0,False,True,False,False,True,True,False,False,False,False,False
5109.0,0,0,False,True,False,False,True,True,False,False,False,False,False
5110.0,16,1,False,True,True,False,False,False,False,False,True,False,False
5111.0,2,1,False,True,True,False,False,True,False,False,False,False,False
5112.0,2,1,False,True,True,False,False,True,False,False,False,False,False
5113.0,2,1,False,True,True,False,False,True,False,False,False,False,False
5114.0,2,1,False,True,True,False,False,True,False,False,False,False,False
5115.0,2,1,False,True,True,False,False,True,False,False,False,False,False
5116.0,2,1,False,True,True,False,False,True,False,False,False,False,False
5117.0,2,1,False,True,True,False,False,True,False,False,False,False,False
5118.0,2,1,False,True,True,False,False,True,False,False,False,False,False
5119.0,0,0,False,True,False,False,True,False,False,False,True,False,False
5120.0,0,0,True,False,False,False,True,True,False,False,False,False,False
5121.0,1,0,False,True,True,False,False,True,False,False,False,False,False
5122.0,1,0,False,True,True,False,False,True,False,False,False,False,False
5123.0,1,0,False,True,True,False,False,True,False,False,False,False,False
5124.0,1,0,False,True,True,False,False,True,False,False,False,False,False
5125.0,1,0,True,False,True,False,False,False,False,True,False,False,False
5126.0,1,0,True,False,True,False,False,False,False,True,False,False,False
5127.0,1,0,True,False,True,False,False,True,False,False,False,False,False
5128.0,1,0,True,False,False,False,True,False,False,True,False,False,False
5129.0,13,1,False,True,True,False,False,True,False,False,False,False,False
5130.0,13,1,False,True,True,False,False,True,False,False,False,False,False
5131.0,13,1,False,True,True,False,False,True,False,False,False,False,False
5132.0,13,1,False,True,True,False,False,True,False,False,False,False,False
5133.0,13,1,False,True,True,False,False,True,False,False,False,False,False
5134.0,13,1,False,True,True,False,False,True,False,False,False,False,False
5135.0,13,1,False,True,True,False,False,True,False,False,False,False,False
5136.0,13,1,False,True,True,False,False,True,False,False,False,False,False
5137.0,1,0,True,False,False,True,False,False,False,True,False,False,False
5138.0,0,1,False,True,False,True,False,True,False,False,False,False,False
5140.0,10,0,False,True,False,True,False,True,False,False,False,False,False
5141.0,10,0,False,True,False,True,False,True,False,False,False,False,False
5142.0,10,0,False,True,False,True,False,True,False,False,False,False,False
5143.0,0,0,False,True,True,False,False,False,False,True,False,False,False
5145.0,2,0,False,True,True,False,False,True,False,False,False,False,False
5146.0,2,0,False,True,True,False,False,True,False,False,False,False,False
5147.0,0,0,True,False,False,False,True,True,False,False,False,False,False
5152.0,0,0,True,False,True,False,False,False,False,False,False,False,True
5153.0,2,0,True,False,False,False,True,False,False,True,False,False,False
5154.0,0,0,True,False,True,False,False,False,False,True,False,False,False
5155.0,0,0,False,True,False,True,False,False,False,True,False,False,False
5156.0,4,0,False,True,True,False,False,False,False,True,False,False,False
5157.0,4,0,False,True,True,False,False,False,False,True,False,False,False
5158.0,0,0,False,True,True,False,False,False,False,True,False,False,False
5159.0,0,1,False,True,False,False,True,False,False,True,False,False,False
5160.0,6,0,False,True,True,False,False,True,False,False,False,False,False
5161.0,0,1,False,True,True,False,False,True,False,False,False,False,False
5162.0,2,1,False,True,True,False,False,False,False,False,True,False,False
5163.0,2,1,False,True,True,False,False,False,False,False,True,False,False
5164.0,2,1,False,True,True,False,False,False,True,False,False,False,False
5165.0,2,1,False,True,True,False,False,False,True,False,False,False,False
5166.0,2,1,False,True,True,False,False,False,True,False,False,False,False
5167.0,2,1,False,True,True,False,False,False,True,False,False,False,False
5168.0,7,0,True,False,True,False,False,True,False,False,False,False,False
5169.0,7,0,True,False,True,False,False,True,False,False,False,False,False
5170.0,1,1,False,True,False,False,True,True,False,False,False,False,False
5171.0,1,1,False,True,False,False,True,True,False,False,False,False,False
5172.0,1,1,False,True,False,False,True,True,False,False,False,False,False
5173.0,3,1,False,True,False,False,True,True,False,False,False,False,False
5174.0,3,1,False,True,False,False,True,True,False,False,False,False,False
5175.0,2,1,False,True,True,False,False,True,False,False,False,False,False
5176.0,2,1,False,True,True,False,False,True,False,False,False,False,False
5177.0,2,1,False,True,True,False,False,True,False,False,False,False,False
5178.0,2,1,False,True,True,False,False,True,False,False,False,False,False
5179.0,2,1,False,True,True,False,False,True,False,False,False,False,False
5180.0,2,0,False,True,False,False,True,True,False,False,False,False,False
5181.0,2,0,False,True,False,False,True,True,False,False,False,False,False
5182.0,0,1,False,True,False,False,True,False,False,False,True,False,False
5183.0,1,0,False,True,True,False,False,False,False,True,False,False,False
5184.0,2,1,False,True,False,True,False,False,False,True,False,False,False
5185.0,2,1,False,True,False,True,False,False,False,True,False,False,False
5186.0,2,1,False,True,False,True,False,False,False,True,False,False,False
5187.0,0,0,False,True,False,False,True,True,False,False,False,False,False
5188.0,0,0,False,True,False,False,True,True,False,False,False,False,False
5189.0,4,0,False,True,True,False,False,True,False,False,False,False,False
5190.0,4,0,False,True,True,False,False,True,False,False,False,False,False
5191.0,0,0,False,True,True,False,False,False,False,True,False,False,False
5192.0,0,0,False,True,True,False,False,False,False,False,False,False,True
5193.0,1,0,False,True,False,True,False,True,False,False,False,False,False
5194.0,4,0,True,False,True,False,False,False,False,True,False,False,False
5195.0,1,0,False,True,False,True,False,True,False,False,False,False,False
5196.0,19,1,False,True,True,False,False,True,False,False,False,False,False
5197.0,8,1,False,True,True,False,False,False,False,False,True,False,False
5198.0,8,1,False,True,True,False,False,False,False,False,True,False,False
5199.0,8,1,False,True,True,False,False,False,False,False,True,False,False
5200.0,8,1,False,True,True,False,False,False,False,False,True,False,False
5201.0,5,1,False,True,True,False,False,False,False,False,True,False,False
5202.0,5,1,False,True,True,False,False,False,False,False,True,False,False
5203.0,5,1,False,True,True,False,False,False,False,False,True,False,False
5204.0,0,0,False,True,False,False,True,False,False,True,False,False,False
5205.0,1,1,False,True,False,False,True,True,False,False,False,False,False
5206.0,7,0,False,True,True,False,False,True,False,False,False,False,False
5207.0,7,0,False,True,True,False,False,True,False,False,False,False,False
5208.0,7,0,False,True,True,False,False,True,False,False,False,False,False
5209.0,0,0,True,False,True,False,False,False,False,True,False,False,False
5210.0,2,1,False,True,False,True,False,False,False,True,False,False,False
5211.0,2,1,False,True,False,True,False,False,False,True,False,False,False
5212.0,2,1,False,True,False,True,False,False,False,True,False,False,False
5213.0,11,1,False,True,True,False,False,True,False,False,False,False,False
5214.0,11,1,False,True,True,False,False,True,False,False,False,False,False
5215.0,11,1,False,True,True,False,False,True,False,False,False,False,False
5216.0,0,0,False,True,True,False,False,False,False,False,True,False,False
5217.0,0,0,False,True,True,False,False,False,False,False,True,False,False
5218.0,0,0,False,True,True,False,False,False,False,True,False,False,False
5219.0,0,0,True,False,True,False,False,False,False,True,False,False,False
5220.0,1,0,False,True,False,True,False,False,False,True,False,False,False
5221.0,1,0,False,True,False,True,False,False,False,True,False,False,False
5222.0,6,1,False,True,True,False,False,False,False,True,False,False,False
5223.0,6,1,False,True,True,False,False,False,False,True,False,False,False
5224.0,6,1,False,True,True,False,False,False,False,True,False,False,False
5225.0,38,1,False,True,False,True,False,True,False,False,False,False,False
5226.0,38,1,False,True,False,True,False,True,False,False,False,False,False
5227.0,38,1,False,True,False,True,False,True,False,False,False,False,False
5228.0,38,1,False,True,False,True,False,True,False,False,False,False,False
5229.0,7,1,False,True,True,False,False,True,False,False,False,False,False
5230.0,7,1,False,True,True,False,False,True,False,False,False,False,False
5231.0,0,1,False,True,True,False,False,False,False,False,True,False,False
5232.0,2,0,False,True,False,False,True,True,False,False,False,False,False
5233.0,2,0,False,True,False,False,True,True,False,False,False,False,False
5234.0,0,0,False,True,True,False,False,False,False,False,True,False,False
5235.0,0,0,True,False,True,False,False,True,False,False,False,False,False
5236.0,0,0,True,False,True,False,False,True,False,False,False,False,False
5237.0,2,0,False,True,True,False,False,True,False,False,False,False,False
5238.0,9,0,False,True,True,False,False,False,False,False,True,False,False
5239.0,9,0,False,True,True,False,False,False,False,False,True,False,False
5240.0,7,0,True,False,True,False,False,False,False,True,False,False,False
5241.0,0,0,False,True,True,False,False,False,False,True,False,False,False
5242.0,0,0,False,True,True,False,False,False,False,True,False,False,False
5243.0,0,0,False,True,True,False,False,False,False,True,False,False,False
5244.0,3,0,False,True,True,False,False,False,False,False,False,False,True
5245.0,3,0,False,True,True,False,False,False,False,False,False,False,True
5246.0,4,1,False,True,True,False,False,False,False,False,False,False,True
5247.0,4,1,False,True,True,False,False,False,False,False,False,False,True
5248.0,4,1,False,True,True,False,False,False,False,False,False,False,True
5249.0,4,0,False,True,False,True,False,False,False,True,False,False,False
5250.0,0,0,False,True,False,False,True,False,False,True,False,False,False
5251.0,1,0,False,True,True,False,False,True,False,False,False,False,False
5252.0,1,0,False,True,True,False,False,True,False,False,False,False,False
5253.0,1,0,False,True,True,False,False,True,False,False,False,False,False
5254.0,1,0,False,True,True,False,False,True,False,False,False,False,False
5255.0,0,0,False,True,True,False,False,False,False,True,False,False,False
5256.0,1,1,False,True,False,False,True,True,False,False,False,False,False
5257.0,1,1,False,True,False,False,True,True,False,False,False,False,False
5258.0,1,1,False,True,False,False,True,True,False,False,False,False,False
5259.0,1,1,False,True,False,False,True,True,False,False,False,False,False
5260.0,1,1,False,True,False,False,True,True,False,False,False,False,False
5261.0,1,1,False,True,False,False,True,True,False,False,False,False,False
5262.0,1,1,False,True,False,False,True,True,False,False,False,False,False
5263.0,0,0,False,True,True,False,False,False,False,False,True,False,False
5264.0,7,1,False,True,True,False,False,False,False,True,False,False,False
5265.0,0,0,False,True,True,False,False,False,False,True,False,False,False
5266.0,13,1,False,True,True,False,False,True,False,False,False,False,False
5267.0,13,1,False,True,True,False,False,True,False,False,False,False,False
5268.0,13,1,False,True,True,False,False,True,False,False,False,False,False
5269.0,13,1,False,True,True,False,False,True,False,False,False,False,False
5270.0,13,1,False,True,True,False,False,True,False,False,False,False,False
5271.0,2,1,False,True,True,False,False,False,False,True,False,False,False
5272.0,2,1,False,True,True,False,False,False,False,True,False,False,False
5273.0,2,1,False,True,True,False,False,False,False,True,False,False,False
5274.0,2,1,False,True,True,False,False,False,False,True,False,False,False
5275.0,0,1,False,True,False,False,True,False,False,True,False,False,False
5276.0,0,1,False,True,False,False,True,False,False,True,False,False,False
5277.0,1,0,False,True,False,True,False,True,False,False,False,False,False
5278.0,4,1,False,True,True,False,False,True,False,False,False,False,False
5279.0,4,1,False,True,True,False,False,True,False,False,False,False,False
5280.0,4,1,False,True,True,False,False,True,False,False,False,False,False
5281.0,4,1,False,True,True,False,False,True,False,False,False,False,False
5282.0,4,1,False,True,True,False,False,True,False,False,False,False,False
5283.0,4,1,False,True,True,False,False,True,False,False,False,False,False
5284.0,0,0,False,True,False,True,False,False,False,True,False,False,False
5285.0,0,1,True,False,True,False,False,True,False,False,False,False,False
5286.0,0,1,True,False,True,False,False,True,False,False,False,False,False
5287.0,0,1,True,False,True,False,False,True,False,False,False,False,False
5288.0,10,0,False,True,True,False,False,True,False,False,False,False,False
5289.0,10,0,False,True,True,False,False,True,False,False,False,False,False
5291.0,2,0,False,True,False,True,False,False,False,True,False,False,False
5292.0,0,1,False,True,False,False,True,False,False,False,False,False,True
5293.0,0,1,False,True,False,False,True,False,False,False,False,False,True
5294.0,0,1,False,True,False,False,True,False,False,False,False,False,True
5295.0,0,1,False,True,False,False,True,False,False,False,False,False,True
5296.0,1,1,False,True,False,True,False,False,False,True,False,False,False
5297.0,1,1,False,True,False,True,False,False,False,True,False,False,False
5298.0,4,0,False,True,True,False,False,True,False,False,False,False,False
5299.0,4,1,False,True,True,False,False,True,False,False,False,False,False
5300.0,5,1,False,True,False,False,True,False,False,True,False,False,False
5301.0,5,1,False,True,False,False,True,False,False,True,False,False,False
5302.0,5,1,False,True,False,False,True,False,False,True,False,False,False
5303.0,5,1,False,True,False,False,True,False,False,True,False,False,False
5304.0,0,0,True,False,False,True,False,False,False,False,False,False,True
5305.0,20,0,False,True,True,False,False,True,False,False,False,False,False
5306.0,0,1,False,True,False,False,True,False,False,True,False,False,False
5307.0,0,1,False,True,False,False,True,False,False,True,False,False,False
5308.0,2,0,False,True,True,False,False,True,False,False,False,False,False
5309.0,1,1,False,True,True,False,False,True,False,False,False,False,False
5310.0,1,1,False,True,True,False,False,True,False,False,False,False,False
5312.0,9,0,False,True,True,False,False,False,False,False,False,True,False
5313.0,2,0,True,False,True,False,False,False,False,True,False,False,False
5314.0,2,0,True,False,True,False,False,False,False,True,False,False,False
5315.0,2,0,True,False,True,False,False,False,False,True,False,False,False
5316.0,2,0,True,False,True,False,False,False,False,True,False,False,False
5317.0,2,0,True,False,True,False,False,False,False,True,False,False,False
5319.0,2,0,False,True,False,True,False,False,False,False,False,False,True
5320.0,23,1,False,True,True,False,False,True,False,False,False,False,False
5321.0,23,1,False,True,True,False,False,True,False,False,False,False,False
5322.0,0,0,False,True,False,False,True,True,False,False,False,False,False
5323.0,4,0,False,True,True,False,False,True,False,False,False,False,False
5324.0,0,0,False,True,True,False,False,False,False,True,False,False,False
5326.0,11,0,False,True,True,False,False,False,False,True,False,False,False
5327.0,11,0,False,True,True,False,False,False,False,True,False,False,False
5328.0,11,0,False,True,True,False,False,False,False,True,False,False,False
5329.0,0,0,False,True,True,False,False,True,False,False,False,False,False
